bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
2,38.944541395524126,1702.32,175.83325463198233,17,70,93509.92868338648
2,45.59825052851061,182.76,21.343207270631357,16,64,95494.09912634909
2,113.0704067546825,1249.36,90.03413186596458,6,46,93730.34965255717
2,102.7930921655154,713.68,31.76430361348058,16,15,98749.05999184446
2,101.18283064482168,147.43,12.097544748927392,6,36,99462.36476062913
2,81.34802895840167,1401.85,180.12623640562444,23,22,97704.81775603927
2,101.97613469196776,954.46,-14.309385774945753,13,34,93571.35460725805
2,45.92103413946778,1223.3,128.94082604254464,21,69,93370.62228160287
2,73.0718032067524,30.61,-24.53069870088912,12,89,96124.76269232872
2,74.95879895093185,1282.77,21.22000775102761,1,32,89626.32905272517
2,46.41892679289856,1873.55,71.33434584180205,20,82,88860.6375803934
2,79.64037640710731,1664.46,104.1622252932354,22,81,92518.51157556096
2,15.838250228822494,1554.37,150.86877778965226,21,59,91804.58466061438
2,103.35676636438497,854.26,96.53654669900456,9,32,94781.82412045513
2,114.18768299619728,1959.02,129.36272136611075,24,5,96936.08842608106
2,92.80004800897431,733.77,116.89034957066224,16,86,97007.30387114943
2,51.59297968959753,1210.02,180.0509748258053,10,72,94995.10916062747
2,19.728605471491623,1109.24,119.635929247828,24,16,94749.3050100223
2,33.254500993412705,1587.63,113.31656660959445,19,44,93982.03696831636
2,59.17497504643729,1622.95,202.2864592255184,2,71,89621.73059617181
2,113.6357360747228,61.79,43.33088478316691,10,88,99757.86589855171
2,79.69058027602458,367.0,76.4003705677459,9,11,99443.74643085449
2,120.56412395479954,496.74,11.883416251423428,10,34,96036.77399424225
2,40.402846257967326,471.77,-99.26842526373512,3,48,92562.15848497808
2,93.18720698217297,183.03,122.31225107418378,15,53,98647.67893765453
2,57.43779009513671,1088.55,17.425579827503313,18,66,91671.54967138928
2,39.68894121968967,989.89,87.30169640698894,1,64,90325.33508830942
2,124.68959140233898,1629.67,265.7075675609875,4,84,95909.50759523537
2,65.60862683925491,1228.43,127.0875378137187,1,96,91557.14108239207
2,62.66485679748506,918.2,130.10032367791175,15,60,95267.61801288143
2,19.834300841766176,1387.87,49.78847153091435,2,41,90850.56056018244
2,46.7425617557962,92.75,-80.53584773668531,14,1,97513.60806624033
2,52.805936521974346,1102.93,72.62856040102227,11,19,94577.69787488121
2,56.57418140145742,849.28,130.97268672172498,6,14,93613.430077928
2,104.0912627630034,942.69,67.5296276176345,21,88,95211.74717239727
2,61.42209157582148,1353.91,82.12008394642507,11,95,89268.91226257978
2,16.48935863454646,332.81,39.85126449724837,14,36,93853.10962887929
2,51.380870902461886,1849.89,220.58686092386327,1,4,91326.86085975409
2,97.35625556322604,940.5,12.397990046331415,23,39,95432.31186682539
2,120.91054262457814,1161.91,44.044750293832415,3,29,94207.25527688395
2,32.09779866534486,539.84,9.15213727453169,12,73,93204.87980481953
2,9.540847909964636,1633.19,201.71901873560452,20,68,92411.49432003044
2,58.13102097692198,738.42,78.19887629743658,17,94,93800.49950484646
2,58.620703269930736,487.95,150.52317052852217,11,26,97753.69412355532
2,88.41843495535305,1958.26,223.06568629155575,1,62,89547.1749934323
2,19.28140725237499,323.32,27.34404115651648,3,7,95069.4647199334
2,41.66139647595228,949.59,148.7169919044383,10,89,92328.20702885109
2,29.477429828676712,497.44,55.3444506365939,2,54,94199.72296892048
2,92.35482018744524,1875.22,133.52373237462774,1,65,91012.02219777013
2,9.399351362735915,463.7,75.73174221225511,9,5,95907.87663046899
2,87.82958635208543,866.11,43.13356730694586,2,11,95160.75069085136
2,58.3724387078573,1397.93,111.29384495980666,12,36,93994.07106766902
2,107.61269875792894,1503.88,201.73833479789917,1,20,95823.88178640266
2,121.11759072785716,1931.6,168.77992568913004,10,85,91015.23076804995
2,86.91061988338585,1963.95,136.59843063291856,10,91,88353.35310406814
2,77.21580901779441,554.01,26.64401542822542,22,5,99668.71870737482
2,77.47701134883903,755.71,119.10342927943368,1,55,94848.92471965618
2,24.87371954117376,1813.66,135.60236632916354,2,14,88994.30329671694
2,34.46426071796788,358.39,12.911557657467672,19,50,94694.8243864617
2,57.710204978254914,577.02,26.41716301831857,6,48,92355.8543554258
2,39.6616863750329,1106.59,108.78937471701548,21,63,93350.00124727859
2,58.6721886428976,899.8,61.70751198121958,11,83,94977.10846928967
2,74.08009619164763,486.62,-36.29600244862685,11,97,91934.52757038595
2,47.311241209439935,217.44,-24.78944709225201,4,38,96327.31773206318
2,21.67152672465905,1118.4,54.01654792467809,21,75,91156.62010484602
2,50.69517871002233,231.28,82.98116922275774,24,48,97509.81023460248
2,56.2485177583727,1579.32,182.77250210545208,24,21,95941.03273086937
2,13.543524211436589,455.65,70.3714689699913,4,85,92574.0233698202
2,34.49254164853925,1628.1,121.2610841367795,1,28,91619.183646889
2,13.784149447330742,1028.61,51.78532290030142,8,86,89135.5947060815
2,91.59549306179636,1495.63,109.23081991713217,3,71,91969.10721775651
2,30.81110442093597,851.81,24.06889487241629,15,18,93117.67320683878
2,93.37727952943868,291.76,151.11841957935036,14,67,99556.07090083702
2,69.60652564809882,934.66,-28.14668241857011,1,73,90722.91636285913
2,76.01916431330613,1248.91,140.60232675369045,12,77,93062.34498537844
2,31.802497767476087,1532.41,73.68928510037364,8,69,90643.97767752386
2,93.66885513747566,1861.36,162.30522542526535,20,38,92349.61637925991
2,104.25827321044268,164.6,-34.586097124686724,18,66,99697.11031725904
2,27.57949558233998,1258.25,54.361051875868455,2,63,90888.93810713757
2,21.60450097758433,1841.58,108.73238495325192,1,29,89613.7242376426
2,86.30833063089005,1725.72,243.06410768710293,16,7,96995.54281675955
2,20.1721207978282,1046.09,87.49867888452039,11,75,91559.3843271808
2,97.27639535621752,1978.95,139.82039027609568,23,49,93733.63170744304
2,81.5844878051252,1949.2,203.2173482041437,9,33,90790.43723154353
2,40.69527836347551,1895.95,171.15296572831497,21,23,91524.91332633753
2,91.8035668856902,535.05,84.15618796708263,17,33,98425.98843101412
2,100.2909005356774,1341.73,29.5428672031085,22,17,95584.24071236938
2,80.78119657782176,1606.44,159.75979522310007,9,82,91660.71323356556
2,1.4370912042808754,173.95,54.290241855119085,19,35,97391.97014344815
2,104.50614759903858,28.59,-80.50681455572818,18,77,96335.97922728001
2,56.16364250967384,857.31,99.5676642211656,11,57,93245.49371419958
2,58.70066413568922,1143.85,187.755578641408,19,11,96763.39824619197
2,76.80315122244608,721.88,64.22631483226486,15,97,93627.98836633319
2,55.564659894598336,685.8,102.79229685124056,3,21,93046.78545522114
2,60.16068901818281,1436.25,162.79102251554548,10,66,93376.91710169014
2,73.30313051638996,430.78,3.3949151244711477,4,87,92226.25554882246
2,30.107415494139502,230.36,22.72073672932476,19,27,98134.36911516293
2,64.46516292768577,597.09,-24.611635543080126,14,84,94041.83390086901
2,64.18184668741073,487.42,21.302648144873697,9,61,95704.23856444022
2,90.41481347429828,1275.4,128.0703987483118,23,13,95527.07504806382
2,97.6352514897004,279.36,61.29742468688991,9,43,97305.360386718
2,56.952138376350085,675.99,62.069706262395584,14,97,95181.63790719683
2,96.54885334814018,727.82,101.50298650715828,17,95,94426.41478015255
2,43.225785002975,1047.83,39.15938935223152,19,87,94196.94632836309
2,58.24268152125835,1363.23,117.6058362722564,10,89,91510.98179304617
2,93.8368710103192,1836.25,166.22646922565386,16,12,93393.65317224705
2,98.65153947568945,11.85,93.54606233398182,20,46,99825.95435768884
2,47.11763408410292,771.77,58.75096718999579,9,38,93231.1730945945
2,59.97117055037418,258.79,-1.6597318997091437,22,62,97994.31700964546
2,97.90233075516794,157.74,15.264161192177433,3,54,94817.89569835551
2,68.9897376754389,850.3,30.571327756502804,23,0,96562.5547250082
2,73.72633613785767,437.28,48.99289245326081,14,72,94575.49101846502
2,115.63623136146602,1481.91,115.11913917268711,14,16,93586.67479579354
2,74.37981102567585,619.95,-33.770877402059185,16,35,96305.71342168498
2,37.59366376197136,626.98,53.49887244330696,17,63,95027.64570238627
2,80.74283702207343,1822.41,148.13974530349003,6,16,93738.64907516196
2,116.27487110309144,1329.84,38.06443489660083,8,82,93960.12898834265
2,66.05211100917856,1384.67,121.26359226927391,14,75,93811.70202911767
2,126.25419585354804,367.42,107.53559810372404,15,33,100530.98834129045
2,107.41441387470611,439.0,65.57518741378568,2,5,95531.5213039738
2,67.59808067088164,1426.4,158.97235963655788,24,68,95374.50462048157
2,57.043503421496126,129.07,-55.45853627915213,17,3,98982.36514281417
2,19.553828345604995,888.43,103.80361844611112,24,22,96627.86794064718
2,72.81235461956629,1383.87,131.9707790690039,5,80,90914.75781045726
2,82.36378429147035,1020.21,118.27116191672158,3,22,93642.24776460038
2,128.01309266512868,1243.46,133.0428310854413,14,72,94794.69891380979
2,49.25819109825632,1831.47,96.84326372480932,19,57,90049.68125575071
2,39.46107723454395,106.35,7.501459422101627,15,56,94522.32590724621
2,49.10978444624634,144.96,-24.847143021258304,12,70,95907.6960736899
2,28.431742606555687,370.47,30.838095285758897,21,91,97216.5818180844
2,35.67577186031181,1128.85,56.72645365490847,4,72,91026.0823494416
2,66.75686791068763,1137.37,167.9868183570498,22,8,95916.91669175838
2,26.62166718388877,812.19,30.148480577782884,18,80,92769.37478791224
2,53.71265920015099,1263.44,68.76249217672319,9,29,94148.88453076984
2,80.3536276459728,1204.38,112.12352032717769,5,81,91863.30620248616
2,83.09263833452336,1782.24,106.54664652980026,14,20,91120.45398218808
2,72.5698798186708,230.85,-0.4566651216432866,9,19,94963.01047003921
2,73.44544009105265,545.13,7.563470123101901,23,4,96822.66062910942
2,67.66411718547587,1538.99,209.06770319448057,20,8,94551.68211711594
2,57.60117559157565,1383.43,163.79889134155863,20,1,96394.6063850128
2,31.08732728894605,323.17,26.211824076730267,6,35,92811.65433424874
2,90.47782323289958,340.11,11.049047391299188,6,26,95181.39201756235
2,113.35221283368676,92.53,55.37358072875567,11,96,99054.91857599467
2,14.828762049456865,107.31,29.918104016144405,12,91,92690.50968591723
2,49.025932588342776,895.22,105.47242023414285,12,54,94307.89847059804
2,92.9776442102567,762.58,67.32258813278747,16,28,98949.88993127568
2,19.289373779488425,1812.47,78.71079861142839,15,73,88844.73978608177
2,40.76987358144655,969.6,81.64070087202236,9,16,92634.10330631206
2,12.224562497817896,699.08,36.29270403954661,14,24,92897.34555364173
2,43.95352290246747,1523.1,169.33176367299382,19,45,94006.1478771402
2,34.66900725089409,1984.06,229.15752164970945,18,78,90964.46588108968
2,5.485389815593631,464.34,8.893047761941567,22,74,94754.25932438375
2,31.28561495886847,1099.75,122.39676171385256,19,27,95915.31226120034
2,15.060905069951962,203.39,105.09904988428566,15,65,96938.46868966334
2,51.01085819140648,623.6,22.73836397147205,2,50,91998.65297117614
2,93.21933422705176,1599.89,228.0861870036569,1,74,93878.79765432992
2,95.79278013948532,858.47,34.63300764146764,14,20,97788.11786763888
2,86.10811774789339,1679.27,152.28228778039758,10,26,94463.85911881691
2,84.75328857402722,1666.46,149.42411940790794,17,53,91715.79182793177
2,55.40656825694699,326.05,29.91944499350312,1,16,96724.23447595432
2,47.48572559361495,326.53,-12.496202095397264,9,13,95338.88672304619
2,77.96971025568132,720.07,35.247144811778526,14,62,94394.59003516665
2,56.44126809250336,1715.72,121.02878568203002,16,4,91352.2067568663
2,31.081693701742395,1309.7,134.2211297702229,8,28,92962.58046658104
2,32.967083229854794,1554.04,156.36535572551557,13,23,93122.74785142625
2,99.06187408294818,1429.32,239.93601658691296,14,21,96569.98503893503
2,10.799973539061543,1135.43,170.7381503145561,14,95,93689.07430195739
2,105.34894180639569,631.73,31.36353789307604,16,57,95630.5038844609
2,43.4948173370383,1139.4,118.78948078980932,21,0,95117.31780711393
2,123.7335778339964,668.67,110.03619903958796,13,15,98756.78639119345
2,122.25049780614307,1434.45,130.6305912169259,2,8,94652.06552488724
2,43.67000630981701,1960.68,172.97912107765322,21,79,91365.57547886943
2,49.565913152267626,1189.41,109.62564713849446,22,50,93045.22330914694
2,31.70380111418403,1544.83,182.39853144042135,17,40,93251.49230166641
2,75.50006526113003,293.78,-15.975826140261631,24,30,97516.73676165321
2,73.74943056827483,1935.1,157.87552655899128,9,19,90653.28740300244
2,84.59513614909949,795.78,95.1418572423241,2,61,95402.15737483755
2,52.679212441318406,1698.1,168.40135357770777,1,26,89222.33391350927
2,110.90856828868424,181.67,28.329437992819564,3,91,94534.41461634223
2,31.3168286941517,192.49,-1.16595831519016,1,97,91825.93673166295
2,57.05858295027647,1783.56,209.14718945712684,17,35,93415.17670766724
2,68.9599423909982,1076.55,203.58291236022689,17,13,98328.36114687315
2,92.72432125677504,1352.55,142.0502746838103,3,16,93921.56788564927
2,53.08813841489615,1033.42,83.348964922508,20,27,94463.53331493941
2,79.86989335628351,1792.23,199.08771444472717,16,61,93862.01063124108
2,57.650906152910366,538.75,21.5308681623505,19,72,96772.35835083562
2,14.03786642630127,148.34,-24.133917235144835,15,9,95774.91493047448
2,76.46531449438862,1417.64,129.2280373806856,21,48,96386.75612596178
2,43.54830331164262,685.11,-67.47993164849723,23,49,93758.99230406556
2,103.39678039076314,675.73,3.118181817399531,7,27,95521.53871822229
2,76.29300524772485,1692.05,134.88640720395767,4,53,92418.59998483513
2,92.432200319722,1215.41,41.717457092614325,23,17,94535.70888463617
2,62.54320791089086,171.07,-36.235855094606485,2,93,93544.53589982621
2,31.61199967179648,746.96,45.38898312709963,16,74,92471.01239996142
2,66.21066330604825,469.1,-39.92926467653046,21,64,96215.84815605963
2,28.49949514222792,1451.71,110.3503101870084,3,71,89864.6654921993
2,101.15820114790532,1431.79,102.09759177335778,22,50,96984.02799138095
2,108.04058350749357,381.35,35.591760419250804,7,86,96484.20760114962
2,67.61872274009546,190.31,74.83710152470096,1,5,97424.71020153124
2,68.85947038607937,626.64,65.02282082464329,22,69,96197.74613048666
2,52.02928612257,1471.43,133.48180106710316,18,82,93952.30778177333
2,26.80016511207625,811.61,78.01762285153559,14,20,96068.1771392398
2,54.65738420682903,476.64,54.26723875605642,22,58,98353.50286894484
2,42.214279284206114,1392.21,74.46196756951156,19,57,94146.49978288054
2,78.02484692386108,332.93,24.22493376146009,6,74,94317.40592904954
2,112.88656798831876,375.02,49.18936209183065,2,63,95005.08174607158
2,89.49085419305277,925.74,14.778600872846964,12,77,92001.01087723469
2,99.4314435691152,965.7,130.19564614079266,2,8,96343.69843956432
2,43.88673916355015,68.6,60.24280172290948,22,54,98634.88535284152
2,19.31037947237686,393.16,3.81560057753056,7,65,94269.06627833075
2,10.80722674156815,186.43,4.711810427344773,1,22,93117.72414176055
2,93.68011452169245,1605.49,100.58458285949636,11,69,92271.06794086
2,116.8168503635829,1751.85,192.63552417939084,1,49,92096.4019077752
2,44.31779815350964,1078.43,43.99758562770455,14,83,90345.85733304231
2,90.94219962223345,1660.46,138.31754948785397,4,69,91785.6266184834
2,48.859476291864695,1159.13,61.37570460961643,14,92,90859.05582396494
2,42.167465707875046,375.94,36.38231385056448,18,58,95927.27824550937
2,30.907401046841382,373.82,-56.06766357448605,23,76,96466.21900121408
2,77.08758648957593,586.35,119.09458211828468,10,84,95259.60817753058
2,100.83303950768494,1308.95,69.57517878968679,22,5,97747.16156754596
2,76.02372316924973,625.3,59.2717341558138,13,90,93475.55082307034
2,75.46210582365005,139.15,1.897347761484541,19,63,98536.74572938617
2,58.18824280089324,1447.74,92.19087440387509,2,61,90366.58221233753
2,24.01577243389666,285.67,-18.67870683179677,19,80,94793.19722499559
2,79.07268299396073,1191.46,154.05132717762297,22,54,94922.28637384542
2,55.39297865129249,1439.86,103.305370344903,18,86,90377.5709240862
2,92.15351755369598,1004.44,103.95810923186556,9,87,95506.68078114564
2,28.536025107784774,1668.35,110.07665573028126,4,73,89928.50056416594
2,26.336817972913146,26.82,-29.945271592388035,19,21,96961.56330594968
2,25.64036045494093,1218.07,133.23865750439242,10,49,92478.26402420976
2,55.86599338833459,1430.79,175.2915248055558,23,22,95844.17090000649
2,20.75329829618172,632.66,48.173579883649,20,4,97061.42912910914
2,74.02990070934594,465.14,-29.233393582021847,10,71,95933.14463288267
2,64.64722645737919,244.28,121.88300398750025,15,51,98375.16383582418
2,83.53669806086432,301.57,-15.68616541171048,12,75,96224.1545810643
2,94.88865339113175,1901.85,94.0871300164106,11,74,92457.52952964487
2,53.43544232552341,1964.13,306.4929293884076,23,58,92970.667100052
2,80.15683421219391,115.61,-9.79671469254686,20,77,96692.67051151633
2,39.36037280376823,1041.99,20.6924655869296,1,39,90919.65989297314
2,111.19530903772484,1964.02,142.5898116605659,12,39,91728.48293356673
2,79.3649086619944,517.38,64.94144480111345,9,8,97369.96137838048
2,65.25807951174966,134.47,21.617877879696984,10,42,95099.82693847513
2,94.63665834895036,566.02,8.355340137320496,19,49,96373.7021605919
2,82.28680234750759,1793.78,252.576380006398,21,35,97277.31130063336
2,12.610168360885629,1913.23,146.11171610033134,23,77,91537.50583795435
2,57.90463230055524,93.07,-50.8580295205776,20,86,98018.77425902477
2,15.514520829672389,278.88,73.13386992303299,14,26,94826.64785581478
2,39.88236156966152,39.45,70.00364232698412,16,90,98651.2136579263
2,50.923292041572935,941.5,43.86034511918868,11,65,94654.25184738496
2,13.01802061446142,1933.73,103.96833534803449,7,16,87197.17405739235
2,64.82072144343827,672.37,112.03521337078024,19,70,95896.7043504322
2,82.24910276402505,1813.54,60.8524193471019,11,23,90604.50489440578
2,51.18508041655352,1254.12,51.539717030169214,17,44,92729.76876683894
2,115.20981393974373,1865.0,216.2223075025117,17,13,96584.62600231788
2,74.04755676432195,855.38,74.21657259888052,24,60,96388.91139767395
2,85.54398680155208,1002.39,77.0182325703656,3,18,95158.81295177614
2,96.91678520785426,873.96,96.29723032471892,6,62,96700.47354704433
2,94.55522622261064,1752.2,150.05927882272957,14,94,91212.68377037864
2,100.05617980368126,1364.18,57.84186389184549,22,59,92572.49140406284
2,83.81948562933817,1168.12,168.93456730030937,3,66,92606.89408903534
2,83.57730138286064,1136.83,168.56540264434074,20,15,99220.84094944899
2,101.7624246990694,1334.01,130.327528188898,15,77,93041.26443736575
2,43.646318392807984,1627.92,148.76950077160052,13,16,91986.63744087657
2,57.56521966444956,1921.77,289.9405403010029,23,87,92377.09155035467
2,60.81836175073647,1741.4,142.90435774920817,13,94,90189.21366642497
2,10.244518092962434,1597.9,130.83215090829805,24,72,91877.31350567698
2,104.10809493025448,687.35,80.08556246202528,22,35,98075.16149155115
2,97.11729110229123,786.21,144.32499780711692,9,50,95876.70057921257
2,102.53191736445994,1792.32,240.94733772087417,16,84,94243.3023343925
2,86.81617313451542,483.1,30.55036841616144,6,49,93880.15491766296
2,128.82080269659815,1468.57,147.58786229796726,2,12,96520.7786512805
2,33.920325686017875,256.64,-45.80657335320386,1,43,91190.8802202156
2,94.29615193893436,488.37,28.35449460418935,22,40,99094.41141873418
2,-1.43678741379723,594.94,11.530080226034675,7,75,92738.26457567513
2,26.18571215731005,994.76,39.1868123850508,17,79,90438.78237538465
2,79.52218041903268,1644.68,232.1000358133664,13,10,94150.04251968995
2,80.76602945479839,766.18,29.341866909692747,20,52,97463.1480546369
2,56.62944004726703,1298.54,90.28830459942724,14,8,95158.44627766364
2,66.73481284638028,1931.47,192.1247393958429,2,56,89964.01356139575
2,86.47391974337559,569.37,116.13456334867928,1,30,94224.75189364573
2,102.45720419927513,674.7,84.77875631944177,24,61,97736.08021258097
2,91.08180185876064,317.49,166.5418557010791,16,23,100539.58966984664
2,59.76012896054582,290.85,22.44310108744252,3,68,92585.55921417387
2,58.72560016582892,1891.61,183.1807220114873,24,36,95610.31038824556
2,75.81362381450862,149.21,27.208933699202817,15,94,95436.32273686427
2,95.81875122499817,504.26,117.13586933945771,5,62,96985.11954395956
2,94.67165539031662,1913.2,197.54994755548077,24,40,95957.8532736738
2,42.90550235506174,904.9,75.62951498064254,13,55,95636.0667736376
2,73.77020430159078,1925.22,125.89537025465604,22,24,94367.77514597937
2,36.69138627002782,1188.06,119.14757279808164,24,21,96149.08726363635
2,111.57818934799,1822.22,234.067041564598,11,71,93899.86115433736
2,65.1966657034219,375.09,13.23901031710647,7,91,95019.78065824136
2,99.54523663717546,801.63,98.59388092082912,17,23,95856.39087206079
2,29.708894212093536,248.77,34.6966894342422,10,59,95064.70865116263
2,95.81303695580006,1531.95,181.05148291906573,17,60,95748.1446584806
2,42.53007903095019,773.47,29.37461296810654,19,37,94689.44462353172
2,27.206762174415697,667.15,177.37585152632806,7,55,95541.13630800607
2,52.24137215115418,1448.42,66.39974464858709,9,89,89551.25094292843
2,89.37916982345611,1154.64,85.64004550069814,13,38,95927.73168954701
2,6.541447176558348,691.64,109.15222704528227,24,91,94902.60485071357
2,67.90107165310758,1541.39,153.56175862470567,8,40,91521.46895249095
2,72.79818755150724,1344.75,162.52680795405516,23,4,95595.32302798878
2,52.38279245275123,1093.9,73.64588330087189,1,54,90526.38611116429
2,62.859761502691136,1678.84,147.35535086598293,8,47,91977.41605417547
2,29.96169858170317,200.45,18.652099181940866,5,61,93470.02411925152
2,49.71136668299745,1527.68,215.9541807267952,1,40,93852.53490692872
2,65.12635713344471,1729.63,190.18815121915245,14,72,90321.47574712319
2,14.288573265861,304.58,67.24580541823357,5,84,94889.3417592693
2,110.27567694885676,937.95,51.51919537316023,18,75,94863.09615621588
2,63.87516707053612,526.79,95.85523192815252,23,77,96223.45495105488
2,87.1508400125007,649.28,69.71428317844017,22,38,99644.1719069673
2,21.28576371500931,1523.9,206.6082657838964,19,24,93012.89812042186
2,79.67661553745371,1883.31,270.20090774592336,9,13,94415.15748846874
2,97.69999410799848,1337.01,104.99261119864975,20,36,97088.69107926078
2,120.85346222045618,298.18,6.521043477746872,6,21,96120.2283077651
2,62.73304777377746,305.93,-15.668549555118478,22,23,96314.33695843263
2,102.8134658017626,527.32,40.27982441418398,4,45,96662.37197235343
2,101.91019691821444,1321.3,99.8157275524808,15,9,96659.15775685303
2,54.86623980561847,541.97,66.75251997855051,9,44,96983.57980739395
2,4.027044834832985,1805.29,155.2477591533132,17,24,91651.2449598143
2,64.32340884538267,1514.29,118.206135960919,2,21,92500.18278488278
2,63.13002438881426,288.67,79.20955680639258,9,3,99759.36016464501
2,103.26663749869256,1650.68,101.66718844242745,18,62,92659.70493081096
2,42.07450625771014,1451.85,152.32189765756718,20,23,93375.20516855206
2,61.508052242353216,684.17,41.27821364057582,11,84,94709.42921848828
2,34.07346973004237,1367.62,159.3042252434982,9,60,92984.69964537647
2,98.3717935555412,329.58,98.92527733611152,18,35,101269.51009328291
2,45.77899218102759,720.69,49.707187328796365,13,19,96966.19636944996
2,48.94646546517031,1710.12,175.96244536365757,22,66,94583.15496204217
2,100.28152849027444,263.34,32.640243286658986,22,43,100629.1486503412
2,56.4596095931999,1928.49,133.59298002284515,14,54,89375.52943037392
2,104.84303049889516,113.89,22.28947548709692,22,79,99233.06843697547
2,99.98972093565774,236.9,35.77702526394061,15,40,99232.943990173
2,13.632161583566624,1319.48,139.39674102230873,7,27,93194.31150685053
2,96.20156610745,237.24,11.431655158997714,20,88,98942.13038991799
2,41.71582685052586,579.3,56.846615015507325,11,79,93688.52083607361
2,81.86443850823085,666.62,2.61525275784323,9,42,94457.60980168439
2,76.04961914278365,548.76,31.48269622600716,21,24,96558.79540087335
2,39.1716050116287,1984.92,206.4409339854899,22,59,90703.02888673823
2,77.41516955844693,1529.16,182.2480943665765,13,96,91442.87043703796
2,92.6966471329443,1855.58,145.88645879373644,4,21,93112.25153891806
2,28.146696715265705,43.5,9.150701471664217,11,10,96329.86174596421
2,58.64111564197897,202.05,29.58716625620336,8,65,94260.69228556432
2,84.44181834078535,629.33,66.71369733522165,24,12,99608.67440644972
2,48.7326156605588,12.91,28.20057926501951,16,66,99270.5439310245
2,70.72725418568099,1161.55,13.63561848082152,1,40,91911.18606690987
2,66.01522114580588,1092.99,95.90289649262138,1,14,94095.71635883936
2,37.41870751094432,1365.24,134.82328006233826,24,69,93392.50342243281
2,50.75060500884009,1240.76,61.65188255231472,6,17,93183.079402045
2,118.24800355477308,1315.59,202.10238535053549,9,65,95376.08108158852
2,5.110802336279324,517.29,54.63406336190839,9,34,95777.11744423036
2,43.70518841478123,1224.16,188.3446372514465,18,61,95343.0471259614
2,52.13169904734153,172.99,-23.95705109165386,21,97,95707.3741544385
2,22.517194332372124,1966.07,131.58129392373365,24,18,91320.15216847189
2,60.25757284955774,1044.19,105.1897110482841,11,80,93988.43812663935
2,80.31393882119254,461.13,-42.43271814143283,22,83,96823.51192031492
2,30.65416635605565,1607.84,155.45387953130466,21,57,91807.6770476476
2,82.18570442574945,1951.14,180.4635616001459,1,60,90013.01525804796
2,61.99788742357131,1282.09,166.17136407710507,10,33,93439.89338240953
2,70.4011026218748,929.8,118.73406705825484,6,31,96316.96514598886
2,53.45925147276091,208.74,-2.087267494251698,18,88,97399.40353487665
2,62.05376424295371,1405.31,71.60306726148775,21,75,94516.22736393393
2,47.28257472892284,986.71,174.41916106716482,16,94,95200.80065958167
2,29.84322827967436,1053.57,55.21554897174249,2,42,92258.4009534301
2,20.89954134327705,1742.9,104.5847721465267,11,51,89663.42206006107
2,30.465858128191154,1731.25,101.56969702692774,4,5,89329.59930967545
2,86.55407417759261,295.09,82.42336577683322,18,72,97835.34119551646
2,61.35874091822096,986.19,62.81208977875741,6,17,92693.02403112064
2,72.08033558151095,555.62,12.320576690969958,15,34,97940.98484673759
2,33.284654999910536,1444.73,136.91019129516738,19,39,95116.74498351762
2,61.901329548322735,1940.03,164.25546447213546,17,17,92141.10571272689
2,46.515323710459526,1173.54,71.71382696068764,14,80,91383.28218834434
2,97.57416399988148,292.03,63.98227334892398,19,31,97576.41866911185
2,54.533027115683794,1986.47,232.0480746048997,24,22,94325.18714359461
2,33.955528805640064,1377.63,173.25257544699335,13,90,91002.15653516835
2,44.07768725296496,173.29,53.942083483059946,24,84,99273.30388152972
2,57.04326314749774,332.24,50.03287655650176,9,37,95164.32904036425
2,22.03897464344181,1319.57,29.96690000190854,18,86,88958.51403439167
2,81.70825688624438,1213.8,192.7045403188484,16,38,94914.89223381196
2,63.439622384412445,149.26,28.532860517877644,1,61,93356.32128501526
2,68.05288189670154,1854.31,197.2957213800321,15,28,93145.75982471264
2,40.16269708645555,204.84,74.1837161473701,19,41,98168.3046440761
2,77.97952419963158,51.44,76.29722514409958,24,16,101834.67843144259
2,81.84629900628448,1649.79,169.40100056545964,10,77,90432.28208443959
2,44.106229793616855,1544.31,160.7652079647827,7,56,91312.55680064793
2,67.36099658948272,1581.77,112.39808612701404,18,36,95011.69771844224
2,77.1570855819804,740.83,68.32918755693801,17,26,94842.0323640675
2,30.755867814791536,143.71,-29.774163040717724,12,91,94768.0361101859
2,43.58887710418443,1333.57,84.02427339290526,14,31,92661.54267279699
2,70.3499358686571,372.4,-11.162720115709568,5,56,94316.52918363916
2,60.59183451322747,1244.49,104.20290545013565,20,2,97128.37444016105
2,72.98761249406671,1546.29,191.62075939600047,13,4,93850.23767157452
2,40.069146374621965,197.85,176.355238664509,14,8,98868.99707968463
2,78.36571393565687,151.72,23.129781877395672,3,80,94969.02034515329
2,57.29504936536512,828.51,7.145245612194003,21,91,92276.02600164688
2,72.85267898150435,906.06,144.7945664928128,10,39,97710.37149286276
2,94.41864168708967,1693.27,137.35510617619863,8,72,92854.3013673586
2,98.6821160143322,1335.38,87.1537703011504,20,96,92602.77921362466
2,25.642833710278367,1216.41,119.96937389615276,5,42,93144.26915703289
2,112.66107600152657,486.27,-18.26692997781138,7,11,97813.1611608559
2,37.13743589558207,1242.9,122.98415820043034,12,19,93775.22508199804
2,36.589214046172046,607.02,50.21302384004225,17,65,93477.1896319479
2,102.53675908278008,533.47,52.93119534077378,13,28,96963.43066647579
2,75.45772944768018,416.16,56.52521271045855,16,34,98936.9229066291
